OpenAlex ID,ORCID,Name,Alt Names,Publications,Citations,h-index,Number of Institutions,Topic,first_names,last_name,last_init,name_raw,id,fi_ln
A5036671973,,Петер Келлер,"['Keller, Peter', 'P Keller', 'P. C. Keller', 'P. Keller', 'PETER C. KELLER', 'Peter C Keller', 'Peter C. Keller', 'Peter Keller', 'Петер Келлер']",128,1569,19,18,Physical Sciences,петер,келлер,к,петер келлер,A5036671973,п келлер
A5113155829,https://orcid.org/0009-0003-1974-2258,Minju Kim,"['Kim, Minju', 'Minju Kim']",24,36,3,15,Physical Sciences,minju,kim,k,minju kim,A5113155829,m kim
A5083796110,https://orcid.org/0000-0002-7267-3533,Sarah Turner,['Sarah Turner'],3,25,3,2,Health Sciences,sarah,turner,t,sarah turner,A5083796110,s turner
A5053489966,https://orcid.org/0000-0002-6148-7460,François Jean,"['F Jean', 'F. Jean', 'FRANCOIS JEAN', 'FRANÇOIS JEAN', 'Francois Jean', 'François Jean', 'Jean, François']",82,3377,30,11,Life Sciences,françois,jean,j,françois jean,A5053489966,f jean
A5110858529,,Zafar Adeel,['Zafar Adeel'],3,5,1,1,Social Sciences,zafar,adeel,a,zafar adeel,A5110858529,z adeel
A5098085462,https://orcid.org/0000-0002-7159-3750,Nina Liuta,['Nina Liuta'],1,4,1,1,Health Sciences,nina,liuta,l,nina liuta,A5098085462,n liuta
A5070852636,,Álvaro Higueras,"['Alvaro Higueras', 'Higueras, Álvaro', 'Jimenez Higueras, A', 'Álvaro Higueras']",22,58,4,4,Physical Sciences,álvaro,higueras,h,álvaro higueras,A5070852636,á higueras
A5080704096,,Sahand Najafpour,['Sahand Najafpour'],5,11,2,1,Physical Sciences,sahand,najafpour,n,sahand najafpour,A5080704096,s najafpour
A5039032924,https://orcid.org/0000-0001-7541-5807,Alicia Atwood,"['Alicia Atwood', 'Alicia Atwood (7921520)', 'Atwood, Alicia']",21,128,5,3,Social Sciences,alicia,atwood,a,alicia atwood,A5039032924,a atwood
A5081723280,https://orcid.org/0000-0002-6416-1044,Seyedeh Pegah Kiaei Ziabari,['Seyedeh Pegah Kiaei Ziabari'],3,52,2,1,Life Sciences,seyedeh pegah kiaei,ziabari,z,seyedeh pegah kiaei ziabari,A5081723280,s ziabari
A5010633798,https://orcid.org/0000-0002-9908-3904,Chinthaka Dinesh,"['C Dinesh', 'C. DINESH', 'C. Dinesh', 'C. Sai Dinesh', 'Ch Dinesh', 'Chinthaka Dinesh', 'Dinesh, C.', 'Dinesh, Chinthaka']",45,445,11,8,Physical Sciences,chinthaka,dinesh,d,chinthaka dinesh,A5010633798,c dinesh
A5088244500,,Niayesh Pazoki Moakhar,['Niayesh Pazoki Moakhar'],1,6,1,1,Social Sciences,niayesh pazoki,moakhar,m,niayesh pazoki moakhar,A5088244500,n moakhar
A5122623001,,João Luiz Dornelles Bastos,"['João Luiz Dornelles Bastos', 'Luiz Dornelles Bastos, João']",1,0,0,1,Health Sciences,joão luiz dornelles,bastos,b,joão luiz dornelles bastos,A5122623001,j bastos
A5013567811,https://orcid.org/0000-0001-8118-1242,Andreas Pilarinos,"['Andreas Pilarinos', 'Pilarinos, Andreas']",22,722,10,8,Health Sciences,andreas,pilarinos,p,andreas pilarinos,A5013567811,a pilarinos
A5089156226,,Mohammadmahdi Jahanara,"['Jahanara, Mohammadmahdi', 'Mohammadmahdi Jahanara']",2,0,0,1,Physical Sciences,mohammadmahdi,jahanara,j,mohammadmahdi jahanara,A5089156226,m jahanara
A5081621756,https://orcid.org/0000-0002-4072-8712,Diego Restuccia,"['DIEGO RESTUCCIA', 'Diego Restuccia', 'Restuccia, Diego']",133,8087,36,20,Social Sciences,diego,restuccia,r,diego restuccia,A5081621756,d restuccia
A5138699384,,Nusrat Sabina Chowdhury,['Nusrat Sabina Chowdhury'],1,0,0,1,Social Sciences,nusrat sabina,chowdhury,c,nusrat sabina chowdhury,A5138699384,n chowdhury
A5113772568,,Ronald Woods,"['R. Woods', 'R.G. Woods', 'Ronald K. Woods', 'Ronald Woods', 'Ronald. Woods', 'Woods, Ronald']",63,1538,22,7,Physical Sciences,ronald,woods,w,ronald woods,A5113772568,r woods
A5103894549,,Caroline Walker,"['Caroline H Walker', 'Caroline H. Walker', 'Caroline Walker']",33,251,7,17,Physical Sciences,caroline,walker,w,caroline walker,A5103894549,c walker
A5058637012,https://orcid.org/0000-0002-3470-671X,Moe Zandy,"['Moe Zandy', 'Zandy, Moe']",19,241,10,10,Health Sciences,moe,zandy,z,moe zandy,A5058637012,m zandy
A5028051779,,Ivy Chow,"['I Chow', 'Ivy Chow']",18,348,6,13,Life Sciences,ivy,chow,c,ivy chow,A5028051779,i chow
A5103521618,,M. Henderson Brown,"['M Henderson Brown', 'M. H. Brown', 'M. HENDERSON BROWN', 'M. Henderson Brown', 'M.Henderson Brown', 'Malcolm Brown']",16,292,8,4,Life Sciences,m. henderson,brown,b,m. henderson brown,A5103521618,m brown
A5086460354,,Kassia Hyek,['Kassia Hyek'],1,1,1,4,Life Sciences,kassia,hyek,h,kassia hyek,A5086460354,k hyek
A5027476312,,Ginny Landry,['Ginny Landry'],4,85,3,6,Life Sciences,ginny,landry,l,ginny landry,A5027476312,g landry
A5064630990,,J. Pires,['J. Pires'],1,0,0,1,Life Sciences,j.,pires,p,j. pires,A5064630990,j pires
A5053195533,,Alexander Mikhaylov,"['A. A. Mikhaylov', 'Alexander Mikhaylov']",8,57,5,3,Physical Sciences,alexander,mikhaylov,m,alexander mikhaylov,A5053195533,a mikhaylov
A5001455481,,Worawee Japongsori,['Worawee Japongsori'],1,1,1,1,Physical Sciences,worawee,japongsori,j,worawee japongsori,A5001455481,w japongsori
A5002843048,,Carlos Sierra Hernandez,['Carlos Sierra Hernandez'],9,47,4,3,Social Sciences,carlos sierra,hernandez,h,carlos sierra hernandez,A5002843048,c hernandez
A5106504013,,Natalie De Vita,['Natalie De Vita'],1,9,1,2,Life Sciences,natalie de,vita,v,natalie de vita,A5106504013,n vita
A5066282225,,Ann Clifton,"['A. Clifton', 'Ann Clifton', 'Clifton, A', 'Clifton, Ann']",29,445,8,5,Social Sciences,ann,clifton,c,ann clifton,A5066282225,a clifton
A5001347590,https://orcid.org/0000-0003-0364-228X,Stevan Bozanich,"['Bozanich, Stevan', 'STEVAN BOZANICH', 'Stevan Bozanich']",12,11,2,3,Social Sciences,stevan,bozanich,b,stevan bozanich,A5001347590,s bozanich
A5074238115,,Jovanveer Shoker,['Jovanveer Shoker'],1,0,0,1,Health Sciences,jovanveer,shoker,s,jovanveer shoker,A5074238115,j shoker
A5087101587,https://orcid.org/0000-0001-9578-8539,Thenille Braun Janzen,"['Janzen, Thenille Braun', 'Thenile Braun Janzen', 'Thenille Braun Janzen']",32,894,13,9,Life Sciences,thenille braun,janzen,j,thenille braun janzen,A5087101587,t janzen
A5108938909,,A.J. Blake,"['A.J. Blake', 'Adam Blake', 'Adam J. Blake', 'Blake, A.J.', 'Blake, Adam', 'Blake, Adam J', 'Blake, Adam J.']",199,9,2,5,Physical Sciences,a.j.,blake,b,a.j. blake,A5108938909,a blake
A5110760144,,Davide Donatti,['Davide Donatti'],1,0,0,1,Physical Sciences,davide,donatti,d,davide donatti,A5110760144,d donatti
A5047876912,https://orcid.org/0000-0003-2044-1658,Juan Manuel Fernández‐Cárdenas,"['Chacón Rojas, Gerardo', 'Fernández Cárdenas, Juan Manuel', 'Fernández-Cárdenas, Juan Manuel', 'Juan M. Fernández', 'Juan Manuel Cárdenas', 'Juan Manuel Fernandez Cardenas', 'Juan Manuel Fernández', 'Juan Manuel Fernández Cárdenas', 'Juan Manuel Fernández-Cárdenas', 'Juan Manuel Fernández‐Cárdenas', 'Juan-Manuel Fernández-Cárdenas']",77,348,10,8,Social Sciences,juan manuel,fernández‐cárdenas,f,juan manuel fernández‐cárdenas,A5047876912,j fernández‐cárdenas
A5112476216,https://orcid.org/0000-0002-1516-920X,Kathleen Moriarty,"['K. Moriarty', 'KATHLEEN MORIARTY', 'Kathleen E. Moriarty', 'Kathleen Moriarty']",38,223,8,14,Social Sciences,kathleen,moriarty,m,kathleen moriarty,A5112476216,k moriarty
A5023228396,https://orcid.org/0000-0002-3095-2323,Anna Gottschlich,"['A Gottschlich', 'A. Gottschlich', 'Anna Gottschlich', 'Anna Sophia Gottschlich', 'Gottschlich, Anna']",85,1050,15,17,Health Sciences,anna,gottschlich,g,anna gottschlich,A5023228396,a gottschlich
A5077228760,,M. Naeem Khan,"['M. N. Khan', 'M. Naeem Khan', 'Mishaa Khan']",4,83,4,2,Health Sciences,m. naeem,khan,k,m. naeem khan,A5077228760,m khan
A5047099488,,Gabor Melli,"['GABOR MELLI', 'Gabor Melli']",21,2707,7,9,Physical Sciences,gabor,melli,m,gabor melli,A5047099488,g melli
A5061757128,,Jacob Sauer,['Jacob Sauer'],7,3,1,3,Physical Sciences,jacob,sauer,s,jacob sauer,A5061757128,j sauer
A5078849606,https://orcid.org/0000-0002-8011-2576,Tarah Hodgkinson,"['Hodgkinson, Tarah', 'T Hodgkinson', 'Tarah Hodgkinson', 'Tarah K. Hodgkinson', 'Tarah Kathleine Hodgkinson']",65,805,15,6,Social Sciences,tarah,hodgkinson,h,tarah hodgkinson,A5078849606,t hodgkinson
A5054743996,,Stuart Richmond,"['Richmond, S', 'Richmond, Stuart', 'S. W. J. Richmond', 'Stuart Richmond']",29,131,7,2,Social Sciences,stuart,richmond,r,stuart richmond,A5054743996,s richmond
A5109602650,,Pedro C. Gonzàlez Espinosa,"['Gonzàlez Espinosa, Pedro C.', 'Pedro C. Gonzàlez Espinosa', 'Pedro C. González\xa0Espinosa', 'Pedro Espinosa']",5,12,1,3,Physical Sciences,pedro c. gonzàlez,espinosa,e,pedro c. gonzàlez espinosa,A5109602650,p espinosa
A5051589607,,Liliana Benitez,"['Benitez, Liliana', 'Liliana Benitez']",4,7,2,6,Physical Sciences,liliana,benitez,b,liliana benitez,A5051589607,l benitez
A5093106439,https://orcid.org/0000-0001-8940-6020,Erfaneh Mahmoudzaheh Ahmadi Nejad,['Erfaneh Mahmoudzaheh Ahmadi Nejad'],1,1,1,1,Physical Sciences,erfaneh mahmoudzaheh ahmadi,nejad,n,erfaneh mahmoudzaheh ahmadi nejad,A5093106439,e nejad
A5055573228,https://orcid.org/0000-0002-4111-2899,Albert Logtenberg,"['Albert Logtenberg', 'Logtenberg, A.', 'Logtenberg, Albert']",26,219,7,8,Social Sciences,albert,logtenberg,l,albert logtenberg,A5055573228,a logtenberg
A5087427076,https://orcid.org/0000-0002-6580-3977,Swalpa Kumar Roy,"['Hao Xu', 'Roy, S. K.', 'Roy, Swalpa Kumar', 'Salvador Garcia', 'Swalpa  Kumar Roy', 'Swalpa K. Roy', 'Swalpa Kumar Roy', 'Swalpa Roy']",111,5821,30,18,Physical Sciences,swalpa kumar,roy,r,swalpa kumar roy,A5087427076,s roy
A5024339045,,Alex T. K. Kurkjian,['Alex T. K. Kurkjian'],1,13,1,2,Physical Sciences,alex t. k.,kurkjian,k,alex t. k. kurkjian,A5024339045,a kurkjian
A5015084242,,Judy Zaichkowsky,"['J. L. Zaichkowsky', 'Judy Zaichkowsky']",22,459,7,2,Social Sciences,judy,zaichkowsky,z,judy zaichkowsky,A5015084242,j zaichkowsky
A5057514660,https://orcid.org/0000-0002-3473-1616,Mingqi Song,"['Mingqi Song', 'Song, Mingqi']",16,57,4,6,Physical Sciences,mingqi,song,s,mingqi song,A5057514660,m song
A5091580016,,Madeleine Kétéskwēw Dion Stout,['Madeleine Kétéskwēw Dion Stout'],2,17,2,8,Social Sciences,madeleine kétéskwēw dion,stout,s,madeleine kétéskwēw dion stout,A5091580016,m stout
A5009450582,https://orcid.org/0000-0002-3146-7354,Kristin Carlson,"['Carlson, Kristin', 'K. Carlson', 'Kristin B. Carlson', 'Kristin Carlson']",47,343,11,13,Physical Sciences,kristin,carlson,c,kristin carlson,A5009450582,k carlson
A5119417827,,Monica Hoger,['Monica Hoger'],1,0,0,1,Life Sciences,monica,hoger,h,monica hoger,A5119417827,m hoger
A5021415728,,Neil Horne,"['Horne, Neil', 'N. Horne', 'Neil Horne']",16,788,10,7,Social Sciences,neil,horne,h,neil horne,A5021415728,n horne
A5106367299,,Martin Mateus,"['M Mateus', 'Martin Mateus']",5,3,1,1,Physical Sciences,martin,mateus,m,martin mateus,A5106367299,m mateus
A5102626370,,Amy HY Lee,['Amy HY Lee'],1,4,1,1,Life Sciences,amy hy,lee,l,amy hy lee,A5102626370,a lee
A5080431297,https://orcid.org/0000-0002-6280-2290,Kate Salters,"['K Salters', 'K. Salters', 'Kate A Salters', 'Kate A. Salters', 'Kate Salters']",59,1453,16,14,Health Sciences,kate,salters,s,kate salters,A5080431297,k salters
A5091894013,,Arlene Kent Spracklin,['Arlene Kent Spracklin'],1,0,0,1,Social Sciences,arlene kent,spracklin,s,arlene kent spracklin,A5091894013,a spracklin
A5061661335,,Howard Sapers,['Howard Sapers'],5,49,3,3,Social Sciences,howard,sapers,s,howard sapers,A5061661335,h sapers
A5102492080,,Hugo Cardoso,['Hugo Cardoso'],1,0,0,1,Social Sciences,hugo,cardoso,c,hugo cardoso,A5102492080,h cardoso
A5114986388,,Salena Wiener,['Salena Wiener'],1,0,0,1,Social Sciences,salena,wiener,w,salena wiener,A5114986388,s wiener
A5073328572,,Kelli Lynn Finney,"['Finney K', 'Finney, Kelli', 'Kelli Finney', 'Kelli Lynn Finney']",7,1,1,1,Physical Sciences,kelli lynn,finney,f,kelli lynn finney,A5073328572,k finney
A5033872489,,Ana Paula Prescivalli Costa,['Ana Paula Prescivalli Costa'],1,13,1,1,Social Sciences,ana paula prescivalli,costa,c,ana paula prescivalli costa,A5033872489,a costa
A5098309059,,Valérie Martel-Lafrenière,['Valérie Martel-Lafrenière'],2,19,2,2,Health Sciences,valérie,martel-lafrenière,m,valérie martel-lafrenière,A5098309059,v martel-lafrenière
A5039918909,https://orcid.org/0000-0001-7157-7745,Egan J. Chernoff,"['Chernoff, Egan J.', 'EGAN J. CHERNOFF', 'Egan Chernoff', 'Egan J Chernoff', 'Egan J. Chernoff']",104,763,12,8,Physical Sciences,egan j.,chernoff,c,egan j. chernoff,A5039918909,e chernoff
A5076902435,,William C. Wedley,"['W. C. WEDLEY', 'W. C. Wedley', 'W.C. Wedley', 'WILLIAM C. WEDLEY', 'Wedley, W.C.', 'William C Wedley', 'William C. Wedley', 'William Wedley']",79,2088,19,9,Social Sciences,william c.,wedley,w,william c. wedley,A5076902435,w wedley
A5077355218,https://orcid.org/0000-0002-2731-315X,Daniel Layton‐Matthews,"['D Layton-Matthews', 'D. Layton-Matthews', 'Dan Layton-Matthews', 'Daniel Layton-Matthews', 'Daniel Layton‐Matthews', 'Daniel Layton‑Matthews', 'Layton-Matthews, D.', 'Layton-Matthews, Dan', 'Layton-Matthews, Daniel']",177,1723,22,6,Physical Sciences,daniel,layton‐matthews,l,daniel layton‐matthews,A5077355218,d layton‐matthews
A5076810167,,Sepidehsadat Hosseini,"['Hosseini, Sepidehsadat', 'Sepidehsadat Hosseini']",11,289,6,2,Physical Sciences,sepidehsadat,hosseini,h,sepidehsadat hosseini,A5076810167,s hosseini
A5038936705,,Colton Fehr,"['Colton Fehr', 'Fehr, Colton']",44,35,2,5,Social Sciences,colton,fehr,f,colton fehr,A5038936705,c fehr
A5018536019,,M. Ashouri,['M. Ashouri'],1,0,0,1,Physical Sciences,m.,ashouri,a,m. ashouri,A5018536019,m ashouri
A5057763871,,María Teresa Moreno Sala,"['Maria T Moreno Sala', 'Maria T. Moreno Sala', 'Maria Teresa Moreno Sala', 'María Teresa Moreno Sala']",13,157,5,3,Social Sciences,maría teresa moreno,sala,s,maría teresa moreno sala,A5057763871,m sala
A5001387175,https://orcid.org/0000-0003-0326-8451,A. M. Collins,"['A. M. Collins', 'A. M. Collins-Fairclough', 'Aneisha Collins', 'Aneisha Collins Fairclough', 'Aneisha Collins-Fairclough', 'Aneisha M. Collins', 'Aneisha M. Collins-Fairclough', 'Collins-Fairclough, Aneisha M.']",26,178,7,10,Life Sciences,a. m.,collins,c,a. m. collins,A5001387175,a collins
A5079097227,https://orcid.org/0000-0002-7853-709X,Abbin Perunnilathil Joy,['Abbin Perunnilathil Joy'],6,57,4,2,Physical Sciences,abbin perunnilathil,joy,j,abbin perunnilathil joy,A5079097227,a joy
A5010208879,,Erica Chuang,"['Erica Chuang', 'Erica S.Y. Chuang', 'Erica SY Chuang']",10,198,6,5,Health Sciences,erica,chuang,c,erica chuang,A5010208879,e chuang
A5093419970,,Charles Duruaku Behraad Bahreyni,['Charles Duruaku Behraad Bahreyni'],1,0,0,1,Physical Sciences,charles duruaku behraad,bahreyni,b,charles duruaku behraad bahreyni,A5093419970,c bahreyni
A5094737200,,Caitríona Ní,"['Caitrona N', 'Caitríona Ní']",1,0,0,7,Social Sciences,caitríona,ní,n,caitríona ní,A5094737200,c ní
A5085109097,https://orcid.org/0000-0003-4209-9937,Milan Pavlı́k,"['M Pavlik', 'M Pavlík', 'M. PAVLIK', 'M. PAVLÍK', 'M. Pavlik', 'M. Pavlík', 'M. Pavlı́k', 'Milan PAVLÍK', 'Milan Pavlík', 'Milan Pavlı́k']",89,1624,22,14,Life Sciences,milan,pavlı́k,p,milan pavlı́k,A5085109097,m pavlı́k
A5074284617,,J. Barican,"['Barican, Jen', 'J. Barican', 'Jen Barican']",73,82,3,1,Social Sciences,j.,barican,b,j. barican,A5074284617,j barican
A5046878544,,L Felaco,['L Felaco'],1,0,0,1,Life Sciences,l,felaco,f,l felaco,A5046878544,l felaco
A5078158827,https://orcid.org/0009-0007-4701-2147,Akesh Sinha,"['Akesh Sinha', 'Sinha, Akesh']",17,288,8,6,Life Sciences,akesh,sinha,s,akesh sinha,A5078158827,a sinha
A5013341553,https://orcid.org/0000-0003-0945-9160,Eric Deal,"['Deal, Eric', 'Deal, Eric A.', 'E. Deal', 'Eric Deal']",82,575,10,14,Physical Sciences,eric,deal,d,eric deal,A5013341553,e deal
A5025705535,https://orcid.org/0000-0001-6253-0670,Mónica Domínguez,"['Bajo, Mónica Domínguez', 'Domínguez, Mónica', 'Monica Dominguez', 'Mónica Dominguez', 'Mónica Domínguez']",23,136,7,4,Physical Sciences,mónica,domínguez,d,mónica domínguez,A5025705535,m domínguez
A5092459837,https://orcid.org/0009-0004-0078-0366,Mohammad Omidvar Tehrani,['Mohammad Omidvar Tehrani'],2,2,1,1,Physical Sciences,mohammad omidvar,tehrani,t,mohammad omidvar tehrani,A5092459837,m tehrani
A5019126782,https://orcid.org/0000-0002-8347-6578,Sujoy Ghosh Hajra,"['S. Ghosh Hajra', 'S. Hajra', 'Sujoy Ghosh Hajra', 'Sujoy Ghosh-Hajra', 'Sujoy Hajra']",47,807,18,10,Life Sciences,sujoy ghosh,hajra,h,sujoy ghosh hajra,A5019126782,s hajra
A5107843949,,P. Tan,"['P Tan', 'P. Tan', 'PING TAN', 'Ping Tan', 'Tan, P.', 'Tan, Ping']",157,8039,55,15,Physical Sciences,p.,tan,t,p. tan,A5107843949,p tan
A5051610402,,Seyed Mohammad Nourbakhsh,"['Nourbakhsh, Seyed Mohammad', 'Seyed M. Nourbakhsh', 'Seyed Mohammad Nourbakhsh']",10,214,5,3,Physical Sciences,seyed mohammad,nourbakhsh,n,seyed mohammad nourbakhsh,A5051610402,s nourbakhsh
A5085193387,https://orcid.org/0000-0003-2248-4483,Amyn B. Sajoo,"['A. B. Sajoo', 'Amyn B Sajoo', 'Amyn B. Sajoo', 'Amyn Sajoo', 'Sajoo, Amyn B.']",41,234,6,2,Social Sciences,amyn b.,sajoo,s,amyn b. sajoo,A5085193387,a sajoo
A5049995914,https://orcid.org/0000-0002-3104-8563,Boah Kim,['Boah Kim'],5,75,3,1,Health Sciences,boah,kim,k,boah kim,A5049995914,b kim
A5072068212,https://orcid.org/0000-0002-4536-0814,Ensiyeh Jenabi,"['E. Jenabi', 'Encieh Jenabi', 'Ensiyeh JENABI', 'Ensiyeh JENABİ', 'Ensiyeh Jenabi', 'Ensiyeh Jenabi III', 'Ensiyeh Jenabi³', 'Ensiyeh jenabi', 'Jenabi Ensiyeh', 'Jenabi, Ensiyeh', 'ensiyeh jenabi']",276,41307,39,13,Health Sciences,ensiyeh,jenabi,j,ensiyeh jenabi,A5072068212,e jenabi
A5075584709,https://orcid.org/0000-0002-8227-8844,Ryan Allen,"['R Allen', 'Ryan Allen', 'Ryan T. Allen']",25,3045,9,12,Social Sciences,ryan,allen,a,ryan allen,A5075584709,r allen
A5079409504,https://orcid.org/0000-0002-4788-0020,Matthew Horrigan,"['Horrigan, Matthew', 'Matthew Horrigan']",6,4,1,1,Social Sciences,matthew,horrigan,h,matthew horrigan,A5079409504,m horrigan
A5009860707,,Kylie Real,['Kylie Real'],1,1,1,1,Physical Sciences,kylie,real,r,kylie real,A5009860707,k real
A5099474950,,Tammara Somma,['Tammara Somma'],1,6,1,1,Life Sciences,tammara,somma,s,tammara somma,A5099474950,t somma
A5066893131,,André Doyon,"['A. Doyon', 'André Doyon']",14,160,4,3,Social Sciences,andré,doyon,d,andré doyon,A5066893131,a doyon
A5076675558,,Kyra Baird,"['Baird, Kyra', 'Kyra Baird']",4,1,1,1,Physical Sciences,kyra,baird,b,kyra baird,A5076675558,k baird
A5069091105,,Lakshay Sethi,['Lakshay Sethi'],1,1,1,1,Life Sciences,lakshay,sethi,s,lakshay sethi,A5069091105,l sethi
A5070557231,https://orcid.org/0000-0002-7182-4061,Alice Fleerackers,"['Alice Fleerackers', 'Alice L. Fleerackers', 'Fleerackers, Alice']",168,485,10,14,Social Sciences,alice,fleerackers,f,alice fleerackers,A5070557231,a fleerackers
A5056681098,https://orcid.org/0000-0003-3816-7503,Waldo Morales Paredes,['Waldo Morales Paredes'],5,10,1,8,Social Sciences,waldo morales,paredes,p,waldo morales paredes,A5056681098,w paredes
A5030425226,,Owen Bennett-Gibbs,"['Bennett-Gibbs, Owen', 'Owen Bennett-Gibbs']",3,4,1,3,Physical Sciences,owen,bennett-gibbs,b,owen bennett-gibbs,A5030425226,o bennett-gibbs
A5003479098,https://orcid.org/0000-0001-9896-1990,B. Kiran Naik,"['B KIRAN NAIK', 'B Kiran Naik', 'B. Kiran Naik', 'B. Naik', 'B.Kiran Naik', 'Bukke Kiran Naik']",83,1110,20,6,Physical Sciences,b. kiran,naik,n,b. kiran naik,A5003479098,b naik
A5006846901,https://orcid.org/0000-0002-3025-9668,K. Hudson,['K. Hudson'],3,12,2,3,Physical Sciences,k.,hudson,h,k. hudson,A5006846901,k hudson
A5108232317,https://orcid.org/0009-0004-1137-3651,Ryan Hall,"['R. P. Hall', 'Ryan C. W. Hall', 'Ryan CW Hall', 'Ryan Hall']",22,44,3,8,Health Sciences,ryan,hall,h,ryan hall,A5108232317,r hall
A5025399722,https://orcid.org/0000-0001-6757-7443,Tushar Kanti Saha,"['Dr. Tushar Kanti Saha', 'Saha, Tushar K.', 'T K SAHA', 'T. Saha', 'Tushar K. Saha', 'Tushar Kanti Saha', 'Tushar Saha', 'TusharKanti Saha']",71,160,8,13,Physical Sciences,tushar kanti,saha,s,tushar kanti saha,A5025399722,t saha
A5045961414,https://orcid.org/0000-0002-1970-2980,X. Joan Hu,"['Hu, X. Joan', 'X Joan Hu', 'X. J. Hu', 'X. Joan Hu', 'Xianrui Hu', 'Xiaoqiong J. Hu', 'Xuefen Hu']",56,627,15,16,Physical Sciences,x. joan,hu,h,x. joan hu,A5045961414,x hu
A5080042065,https://orcid.org/0000-0003-1079-0053,P. Jeffrey Brantingham,"['Brantingham, P. Jeffrey', 'Jeffrey Brantingham', 'P Brantingham', 'P Jeffrey Brantingham', 'P. J. BRANTINGHAM', 'P. J. Brantingham', 'P. JEFFREY BRANTINGHAM', 'P. Jeffrey Brantingham', 'P.J. Brantingham', 'P.Jeffrey Brantingham', 'P.\xa0Jeffrey Brantingham', 'Paul Brantingham', 'Paul J Brantingham', 'Paul J. Brantingham', 'Paul Jeffrey Brantingham']",212,12369,55,15,Social Sciences,p. jeffrey,brantingham,b,p. jeffrey brantingham,A5080042065,p brantingham
A5004619552,,Amrit Athwal,"['Amrit Athwal', 'Athwal, Amrit Kaur']",1,0,0,1,Life Sciences,amrit,athwal,a,amrit athwal,A5004619552,a athwal
A5025327252,,P. Tupper,"['P. Tupper', 'Tupper, P.']",2,4,1,1,Physical Sciences,p.,tupper,t,p. tupper,A5025327252,p tupper
A5034727559,,Josh Kanaganayagam,['Josh Kanaganayagam'],1,13,1,1,Physical Sciences,josh,kanaganayagam,k,josh kanaganayagam,A5034727559,j kanaganayagam
A5015116774,https://orcid.org/0000-0001-6107-6453,Ali Izadi‐Darbandi,"['ALI IZADI-DARBANDI', 'Ali Darbandi', 'Ali I. Darbandi', 'Ali IZADI-DARBANDI', 'Ali Izadi Darbandi', 'Ali Izadi- Darbandi', 'Ali Izadi-Darbandi', 'Ali Izadi-darbandi', 'Ali Izadi‐Darbandi']",88,875,18,17,Life Sciences,ali,izadi‐darbandi,i,ali izadi‐darbandi,A5015116774,a izadi‐darbandi
